id,grupo,nombre,descripcion,termino
607,programa,Energía asignada en Mercado SPOT Intradiario sesión 3,"<p>Mecanismo integrante del mercado de producción de energía eléctrica que tiene por objeto atender, mediante la presentación de ofertas de venta y adquisición de energía eléctrica por parte de los sujetos del mercado diario, los ajustes que sean necesarios sobre el programa diario viable.</p><p>Las",D+1
608,programa,Energía asignada en Mercado SPOT Intradiario sesión 4,"<p>Mecanismo integrante del mercado de producción de energía eléctrica que tiene por objeto atender, mediante la presentación de ofertas de venta y adquisición de energía eléctrica por parte de los sujetos del mercado diario, los ajustes que sean necesarios sobre el programa diario viable.</p><p>Las",D+1
609,programa,Energía asignada en Mercado SPOT Intradiario sesión 5,"<p>Mecanismo integrante del mercado de producción de energía eléctrica que tiene por objeto atender, mediante la presentación de ofertas de venta y adquisición de energía eléctrica por parte de los sujetos del mercado diario, los ajustes que sean necesarios sobre el programa diario viable.</p><p>Las",D+1
610,programa,Energía asignada en Mercado SPOT Intradiario sesión 6,"<p>Mecanismo integrante del mercado de producción de energía eléctrica que tiene por objeto atender, mediante la presentación de ofertas de venta y adquisición de energía eléctrica por parte de los sujetos del mercado diario, los ajustes que sean necesarios sobre el programa diario viable.</p><p>Las",D+1
611,programa,Energía asignada en Mercado SPOT Intradiario sesión 7,"<p>Mecanismo integrante del mercado de producción de energía eléctrica que tiene por objeto atender, mediante la presentación de ofertas de venta y adquisición de energía eléctrica por parte de los sujetos del mercado diario, los ajustes que sean necesarios sobre el programa diario viable.</p><p>Las",D+1
612,programa,Precio mercado SPOT Intradiario Sesión 1,"<p>Mecanismo integrante del mercado de producción de energía eléctrica que tiene por objeto atender, mediante la presentación de ofertas de venta y adquisición de energía eléctrica por parte de los sujetos del mercado diario, los ajustes que sean necesarios sobre el programa diario viable.</p><p>Las",D+1
613,programa,Precio mercado SPOT Intradiario Sesión 2,"<p>Mecanismo integrante del mercado de producción de energía eléctrica que tiene por objeto atender, mediante la presentación de ofertas de venta y adquisición de energía eléctrica por parte de los sujetos del mercado diario, los ajustes que sean necesarios sobre el programa diario viable.</p><p>Las",D+1
614,programa,Precio mercado SPOT Intradiario Sesión 3,"<p>Mecanismo integrante del mercado de producción de energía eléctrica que tiene por objeto atender, mediante la presentación de ofertas de venta y adquisición de energía eléctrica por parte de los sujetos del mercado diario, los ajustes que sean necesarios sobre el programa diario viable.</p><p>Las",D+1
615,programa,Precio mercado SPOT Intradiario Sesión 4,"<p>Mecanismo integrante del mercado de producción de energía eléctrica que tiene por objeto atender, mediante la presentación de ofertas de venta y adquisición de energía eléctrica por parte de los sujetos del mercado diario, los ajustes que sean necesarios sobre el programa diario viable.</p><p>Las",D+1
616,programa,Precio mercado SPOT Intradiario Sesión 5,"<p>Mecanismo integrante del mercado de producción de energía eléctrica que tiene por objeto atender, mediante la presentación de ofertas de venta y adquisición de energía eléctrica por parte de los sujetos del mercado diario, los ajustes que sean necesarios sobre el programa diario viable.</p><p>Las",D+1
617,programa,Precio mercado SPOT Intradiario Sesión 6,"<p>Mecanismo integrante del mercado de producción de energía eléctrica que tiene por objeto atender, mediante la presentación de ofertas de venta y adquisición de energía eléctrica por parte de los sujetos del mercado diario, los ajustes que sean necesarios sobre el programa diario viable.</p><p>Las",D+1
618,programa,Precio mercado SPOT Intradiario Sesión 7,"<p>Mecanismo integrante del mercado de producción de energía eléctrica que tiene por objeto atender, mediante la presentación de ofertas de venta y adquisición de energía eléctrica por parte de los sujetos del mercado diario, los ajustes que sean necesarios sobre el programa diario viable.</p><p>Las",D+1
619,prevision,Previsión mínima mensual de la demanda eléctrica peninsular,<p>Previsión de la demanda del sistema peninsular español.</p><p>En concreto este indicador muestra la previsión de la demanda mínima para cada semana del mes siguiente.</p><p><b>Publicación:</b> mensualmente antes del día 22 con la información de las semanas del mes siguiente. Una semana pertenece,previsión
620,prevision,Previsión máxima anual de la demanda eléctrica peninsular,<p>Previsión de la demanda del sistema peninsular español.</p><p>En concreto este indicador muestra la previsión de la demanda máxima para cada semana del año siguiente.</p><p><b>Publicación:</b> anualmente antes del 16 de Diciembre con la información de las semanas del año siguiente. Se publicarán,previsión
621,prevision,Previsión mínima anual de la demanda eléctrica peninsular,<p>Previsión de la demanda del sistema peninsular español.</p><p>En concreto este indicador muestra la previsión de la demanda mínima para cada semana del año siguiente.</p><p><b>Publicación:</b> anualmente antes del 16 de Diciembre con la información de las semanas del año siguiente. Se publicarán,previsión
622,prevision,Margen generación disponible - máxima demanda prevista,<p>Resta de la previsión de generación disponible menos la previsión de demanda para el año siguiente.</p><p><b>Publicación:</b> anualmente antes del día 15 a las 23:00 horas para el año A+1.</p>,previsión
623,programa,Índice de llenado medio semanal de almacenamiento hidráulico,"<p>Índice de llenado medio semanal agregado de todos los depósitos de agua e instalaciones de almacenamiento hidroeléctrico (MWh) pertenecientes a cada Sujeto del Mercado, durante la semana S.</p><p><b>Publicación:</b> semanalmente el tercer día laborable de cada semana con la información de la sema",D+1
624,programa,Demanda real máximo diario,"<p>Es el m&aacute;ximo valor de la demanda de energ&iacute;a el&eacute;ctrica medida en tiempo real.</p>
<p>Los datos representados en este indicador se refieren a datos Peninsulares.</p>
<p><b>Publicaci&oacute;n:</b> diariamente con los datos del d&iacute;a D y actualizaci&oacute;n el d&iacute;a",D+1
625,programa,Demanda real mínimo diario,"<p>Es el m&iacute;nimo valor de la demanda de energ&iacute;a el&eacute;ctrica medida en tiempo real.</p>
<p>Los datos representados en este indicador se refieren a datos Peninsulares.</p>
<p><b>Publicaci&oacute;n:</b> diariamente con los datos del d&iacute;a D y actualizaci&oacute;n el d&iacute;a",D+1
626,programa,Requerimientos Reserva de potencia adicional a subir,"<p>La contratación y gestión de reserva de potencia adicional a subir es un servicio complementario de oferta obligatoria, gestionado y retribuido por mecanismos de mercado. Tiene por objeto contratar la reserva de potencia adicional a subir, que pueda ser necesaria con respecto a la disponible en e",D+1
627,programa,Asignación Reserva de potencia adicional a subir,"<p>La contratación y gestión de reserva de potencia adicional a subir es un servicio complementario de oferta obligatoria, gestionado y retribuido por mecanismos de mercado. Tiene por objeto contratar la reserva de potencia adicional a subir, que pueda ser necesaria con respecto a la disponible en e",D+1
628,programa,Precio Reserva de potencia adicional a subir,"<p>La contratación y gestión de reserva de potencia adicional a subir es un servicio complementario de oferta obligatoria, gestionado y retribuido por mecanismos de mercado. Tiene por objeto contratar la reserva de potencia adicional a subir, que pueda ser necesaria con respecto a la disponible en e",D+1
630,prevision,Requerimientos reserva de regulación secundaria a subir,"<p>La regulación secundaria es un servicio complementario de carácter potestativo que tiene por objeto el mantenimiento del equilibrio generación-demanda, corrigiendo los desvíos respecto a los programas de intercambio previstos en la interconexión España-Francia, y las desviaciones de la frecuencia",previsto
631,prevision,Requerimientos reserva de regulación secundaria a bajar,"<p>La regulación secundaria es un servicio complementario de carácter potestativo que tiene por objeto el mantenimiento del equilibrio generación-demanda, corrigiendo los desvíos respecto a los programas de intercambio previstos en la interconexión España-Francia, y las desviaciones de la frecuencia",previsto
632,prevision,Asignación reserva de regulación secundaria a subir,"<p>La regulación secundaria es un servicio complementario de carácter potestativo que tiene por objeto el mantenimiento del equilibrio generación-demanda, corrigiendo los desvíos respecto a los programas de intercambio previstos en la interconexión España-Francia, y las desviaciones de la frecuencia",previsto
633,prevision,Asignación reserva de regulación secundaria a bajar,"<p>La regulación secundaria es un servicio complementario de carácter potestativo que tiene por objeto el mantenimiento del equilibrio generación-demanda, corrigiendo los desvíos respecto a los programas de intercambio previstos en la interconexión España-Francia, y las desviaciones de la frecuencia",previsto
634,prevision,Precio reserva de regulación secundaria a bajar,"<p>La regulación secundaria es un servicio complementario de carácter potestativo que tiene por objeto el mantenimiento del equilibrio generación-demanda, corrigiendo los desvíos respecto a los programas de intercambio previstos en la interconexión España-Francia, y las desviaciones de la frecuencia",previsto
664,programa,Requerimientos Gestión de Desvíos subir,<p>El mecanismo de gestión de desvíos es un servicio de carácter potestativo que tiene por objeto resolver los desvíos entre generación y consumo que pudieran aparecer con posterioridad al cierre de cada sesión del mercado intradiario y hasta el inicio del horizonte de efectividad de la siguiente se,D+1
665,programa,Requerimientos Gestión de Desvíos bajar,<p>El mecanismo de gestión de desvíos es un servicio de carácter potestativo que tiene por objeto resolver los desvíos entre generación y consumo que pudieran aparecer con posterioridad al cierre de cada sesión del mercado intradiario y hasta el inicio del horizonte de efectividad de la siguiente se,D+1
666,programa,Necesidades cubiertas de energías de balance RR subir,<p>El mecanismo de asignación de energías de balance RR es un servicio que tiene por objeto restablecer o mantener el nivel de energías de recuperación de la frecuencia con activación manual y automática (energías de regulación secundaria y terciaria) requerido al objeto de prepararse para desequili,D+1
